start	end	locality_key	plot	life_condition	coordinates	_coordinates_latitude	_coordinates_longitude	_coordinates_altitude	_coordinates_precision	person_key	tree_number	sampled	photo_tree	tree_diameter_category	tree_heigth	tree_nodes	tree_health	tree_health/healthy	tree_health/ozone	tree_health/fungi	tree_health/drougth	tree_health/worm	tree_health/insect	tree_health/acid_rain	tree_health/other	ozone_damage_percentage	ozone_damage_percentage/less_10	ozone_damage_percentage/10-40	ozone_damage_percentage/50	ozone_damage_percentage/50-70	ozone_damage_percentage/70-100	ozone_damage_percentage/option_6	other_damages_percentage	other_damages_percentage/less_10	other_damages_percentage/10-40	other_damages_percentage/50	other_damages_percentage/50-70	other_damages_percentage/70-100	other_damages_percentage/option_6	photo_health	bud	photo_bud	branch_nodes	nodes_with_leaves	photo_branch	cones	cone_sex	photo_cones	tree_exposition	surronding_vegetation	surronding_vegetation/fir	surronding_vegetation/pine	surronding_vegetation/oak	surronding_vegetation/bush	surronding_vegetation/grass	surronding_vegetation/other	reforested	reforestation_code	__version__	_version_	_Se_colectaron_ac_culas	_id	_uuid	_submission_time	_validation_status	_index							
2020-12-20T12:00:52.445-06:00	2020-12-20T12:03:30.456-06:00	PN	36	dead	19.2962149 -99.3190066 3129.1 4.88	19.2962149	-99.3190066	3129.1	4.88				1608487347126.jpg	0.5_cm	0.65	3																																	cover	bush other grass	0	0	0	1	1	1	yes	NP	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9039	16519bc2-ab16-4afb-ba18-45e09b3af184	2020-12-21T23:03:23		41							
2020-12-20T10:30:44.021-06:00	2021-01-13T21:20:41.613-06:00	PN	35	alive	19.2956833 -99.3192965 3092.618783327751 4.907	19.2956833	-99.3192965	3092.618783	4.907	E	152	yes	1608481896060.jpg	2_cm	1.4	8	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608481968056.jpg	closed	1608481975883.jpg	3	3	1608481997423.jpg	no			cover	grass	0	0	0	0	1	0	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9608	63bb8448-1268-40e4-b83d-835305740523	2021-01-14T03:20:42		42							
2020-01-01T09:41:10.813-05:00	2020-01-01T09:49:02.599-05:00	CX	5	alive						L	12	yes	1577889933610.jpg	10_cm	6	9	ozone drougth	0	1	0	1	0	0	0	0	less_10	1	0	0	0	0	0								1577890005210.jpg	closed	1577890076654.jpg	9	6	1577890120660.jpg	no			cover	fir oak	1	0	1	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7321	559d98bc-4aeb-4053-ab32-d807fc1918f7	2020-12-16T04:14:45		43							
2020-01-01T09:55:28.800-05:00	2020-01-01T10:03:24.063-05:00	CX	5	alive	19.2926903 -99.2991461 3581.0 6.039	19.2926903	-99.2991461	3581	6.039	L	14	yes	1577890753349.jpg	10_cm	4.5	11	drougth	0	0	0	1	0	0	0	0								less_10	1	0	0	0	0	0	1577890864141.jpg	closed	1577890910432.jpg	6	4	1577890965906.jpg	no			cover	fir oak	1	0	1	0	0	0	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7323	028533a4-abdf-4093-a8df-b566db17f75a	2020-12-16T04:25:18		44							
2020-01-01T10:25:12.193-05:00	2020-01-01T10:30:59.528-05:00	CX	5	alive	19.2927199 -99.2992892 3501.0 4.521	19.2927199	-99.2992892	3501	4.521	L	17	yes	1577892538890.jpg	1_cm	40		healthy	1	0	0	0	0	0	0	0															1577892576184.jpg	closed	1577892610630.jpg	3	3	1577892642604.jpg	no			cover	fir oak bush grass	1	0	1	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7326	96057867-8a4f-4fff-9b6f-cb3600b4e540	2020-12-16T04:44:26		45							
2020-12-17T12:03:36.442-06:00	2020-12-17T12:09:33.476-06:00	CX	19	alive						F	69	yes	1608228313951.jpg	30_cm	15		drougth ozone healthy	1	1	0	1	0	0	0	0	Oct-40	0	1	0	0	0	0								1608228446162.jpg	closed	1608228488023.jpg	10	5	1608228549525.jpg	no			exposed	fir bush grass	1	0	0	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7829	05a4db43-0211-49d0-8abf-c05bc9fd02a8	2020-12-17T23:18:45		46							
2020-12-16T14:00:46.228-06:00	2020-12-16T14:07:40.537-06:00	CX	10	alive	19.2904307 -99.306356 3481.407958984375 4.892	19.2904307	-99.306356	3481.407959	4.892	B	58	yes	1608148941214.jpg	2_cm	4	9	drougth	0	0	0	1	0	0	0	0								70-100	0	0	0	0	1	0	1608149001635.jpg	not_visible	1608149043436.jpg	5	0	1608149252805.jpg	no			cover	fir bush other grass	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7859	03e2a566-4266-4b39-87d1-3bcddfff02c9	2020-12-18T01:49:24		47							
2020-12-16T17:02:02.052-06:00	2020-12-16T17:05:08.051-06:00	CX	13	alive	19.2921548 -99.3065203 3466.319091796875 4.905	19.2921548	-99.3065203	3466.319092	4.905	B	70	yes	1608159778346.jpg	1_cm	0.5	5	drougth	0	0	0	1	0	0	0	0								less_10	1	0	0	0	0	0	1608159811849.jpg	closed	1608159838395.jpg	5	4	1608159882741.jpg	no			cover	pine bush grass other	0	1	0	1	1	1	yes	2020	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7858	cd585417-3e84-4bbf-bb0a-8d0131448198	2020-12-18T01:33:27		48							
2020-12-16T12:55:24.085-05:00	2020-12-16T13:00:03.068-05:00	CX	11	alive	19.2908748 -99.3065928 3473.0 5.0	19.2908748	-99.3065928	3473	5	L	31	yes	1608141423216.jpg	2_cm	1.7	5	drougth	0	0	0	1	0	0	0	0								less_10	1	0	0	0	0	0	1608141491769.jpg	closed	1608141535733.jpg	5	4	1608141575025.jpg	no			cover	fir pine	1	1	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7709	85966ba4-442f-4ac8-8267-51e75836ac53	2020-12-17T13:02:08		49							
2020-12-16T13:49:53.498-06:00	2020-12-16T13:54:41.823-06:00	CX	10	alive	19.2903768 -99.3064336 3512.217529296875 4.865	19.2903768	-99.3064336	3512.217529	4.865	B	56	yes	1608148244544.jpg	6_cm	7.5	15	ozone drougth other	0	1	0	1	0	0	0	1	50-70	0	0	0	1	0	0								1608148317270.jpg	not_visible	1608148400076.jpg	11	3	1608148469302.jpg	no			cover	fir grass other bush	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7857	b40d3f1c-fa5b-49f4-9ac7-c7832e817524	2020-12-18T00:49:23		50							
2020-12-18T12:13:44.427-06:00	2020-12-18T12:16:21.931-06:00	CX	27	alive	19.3078296 -99.2910754 3025.6986707551405 4.961	19.3078296	-99.2910754	3025.698671	4.961	E	69	yes	1608315271754.jpg	1_cm	1	6	ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608315318006.jpg	closed	1608315338231.jpg	4	4	1608315368190.jpg	no			cover	fir other	1	0	0	0	0	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7935	7a26839a-8222-4c0c-b83e-b1d271041c1b	2020-12-18T21:32:11		51							
2020-12-18T12:44:11.511-06:00	2020-12-18T12:49:52.887-06:00	CX	27	alive	19.3078107 -99.2910143 3031.949462890625 7.044	19.3078107	-99.2910143	3031.949463	7.044	D	86	pending	1608317124130.jpg	30_cm	12	8	ozone	0	1	0	0	0	0	0	0	50-70	0	0	0	1	0	0								1608317268863.jpg	closed	1608317296418.jpg	13	4	1608317340256.jpg	no			cover	fir oak grass other	1	0	1	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7934	1bd21c84-cb68-4e11-998e-6b0256139f9c	2020-12-18T21:32:05		52							
2020-12-18T12:10:28.689-06:00	2020-12-18T12:13:21.292-06:00	CX	27	alive	19.3078516 -99.2909946 3075.5278498176485 4.9	19.3078516	-99.2909946	3075.52785	4.9	E	68	yes	1608315071335.jpg	1_cm	1	9	ozone	0	1	0	0	0	0	0	0	Oct-40	0	1	0	0	0	0								1608315124228.jpg	closed	1608315142171.jpg	4	4	1608315169966.jpg	no			cover	fir other	1	0	0	0	0	1	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7932	94b27de0-04db-4d69-afde-d00a29efd8e5	2020-12-18T21:31:49		53							
2020-12-18T12:35:28.520-06:00	2020-12-18T12:41:59.704-06:00	CX	27	alive	19.3078054 -99.2910055 3040.89501953125 4.807	19.3078054	-99.2910055	3040.89502	4.807	D	85	yes	1608316642080.jpg	0.5_cm	0.8	6	other	0	0	0	0	0	0	0	1								50-70	0	0	0	1	0	0	1608316765719.jpg	closed	1608316856021.jpg	3	1	1608316897563.jpg	no			cover	other grass bush fir	1	0	0	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7933	12468e0d-733a-4315-931f-01809abd6e1f	2020-12-18T21:31:50		54							
2020-12-18T12:29:47.671-06:00	2020-12-18T12:34:40.478-06:00	CX	27	alive	19.3077247 -99.2909616 3025.3388671875 5.36	19.3077247	-99.2909616	3025.338867	5.36	D	84	yes	1608316306194.jpg	0.5_cm	0.8	4	other	0	0	0	0	0	0	0	1								Oct-40	0	1	0	0	0	0	1608316391152.jpg	closed	1608316405952.jpg	4	2	1608316454829.jpg	no			cover	other grass bush	0	0	0	1	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7931	a7052ef4-012b-4902-b14e-34bc3f1b4df4	2020-12-18T21:31:33		55							
2020-12-18T10:34:54.161-06:00	2020-12-18T10:38:22.179-06:00	CX	22	alive	19.3021163 -99.2920197 3189.155599902384 4.851	19.3021163	-99.2920197	3189.1556	4.851	E	67	yes	1608309359651.jpg	40_cm	23		ozone	0	1	0	0	0	0	0	0	less_10	1	0	0	0	0	0								1608309391853.jpg	closed	1608309444975.jpg	16	12	1608309486584.jpg	not_sure			cover	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7930	56634c3f-cc5d-42a9-bf16-93423210d102	2020-12-18T21:31:30		56							
2020-12-18T12:23:58.166-06:00	2020-12-18T12:28:44.463-06:00	CX	27	alive	19.3077252 -99.2909456 3062.943359375 8.576	19.3077252	-99.2909456	3062.943359	8.576	D	83	yes	1608315975349.jpg	1_cm	1	7	ozone	0	1	0	0	0	0	0	0	Oct-40	0	1	0	0	0	0								1608316039746.jpg	closed	1608316069679.jpg	4	3	1608316093315.jpg	no			cover	grass other	0	0	0	0	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7929	e602ebbb-6633-4a6d-b23c-0b072ebbb52d	2020-12-18T21:31:19		57							
2020-12-18T12:16:28.408-06:00	2020-12-18T12:23:04.654-06:00	CX	27	alive	19.3079662 -99.2910004 3029.30126953125 6.074	19.3079662	-99.2910004	3029.30127	6.074	D	82	yes	1608315529474.jpg	1_cm	1.3	6	other	0	0	0	0	0	0	0	1								50	0	0	1	0	0	0	1608315694233.jpg	closed	1608315719736.jpg	5	3	1608315758265.jpg	no			cover	oak grass other	0	0	1	0	1	1	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7928	c7d41e2d-ade9-4564-8b91-7573a61a3695	2020-12-18T21:31:11		58							
2020-12-18T12:08:50.365-06:00	2020-12-18T12:15:46.865-06:00	CX	27	alive	19.3078162 -99.2909502 3072.69775390625 4.908	19.3078162	-99.2909502	3072.697754	4.908	D	81	yes	1608315139168.jpg	1_cm	1	7	other	0	0	0	0	0	0	0	1								Oct-40	0	1	0	0	0	0	1608315230496.jpg	closed	1608315261917.jpg	3	2	1608315289924.jpg	no			cover	grass	0	0	0	0	1	0	yes	2016	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7927	ef8bf177-3027-4579-a284-f41dc05ba9ef	2020-12-18T21:31:02		59							
2020-12-18T10:34:08.661-06:00	2020-12-18T10:42:25.167-06:00	CX	22	alive	19.302449 -99.2919222 3141.080810546875 10.184	19.302449	-99.2919222	3141.080811	10.184	D	80	pending	1608309388166.jpg	40_cm	20		ozone	0	1	0	0	0	0	0	0	Oct-40	0	1	0	0	0	0								1608309592409.jpg	closed	1608309623406.jpg	16	6	1608309731474.jpg	no			exposed	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7926	ab19ae8b-b2f1-4e7b-b084-676aae2d3768	2020-12-18T21:30:56		60							
2020-12-18T10:20:11.593-06:00	2020-12-18T10:31:05.779-06:00	CX	22	alive	19.3022529 -99.2919224 3159.446044921875 9.29	19.3022529	-99.2919224	3159.446045	9.29	D	79	pending	1608308587547.jpg	40_cm	22		ozone	0	1	0	0	0	0	0	0	50	0	0	1	0	0	0								1608308882678.jpg	closed	1608308969685.jpg	12	5	1608309037374.jpg	no			exposed	fir grass other bush	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7925	22c3ffa9-9ab5-4d4d-af86-a665d8a18fe9	2020-12-18T21:30:50		61							
2020-12-16T16:55:16.349-06:00	2020-12-16T17:04:17.188-06:00	CX	14	alive	19.292525 -99.3060852 3469.2071985360235 5.578	19.292525	-99.3060852	3469.207199	5.578	M	9	yes	1608159714577.jpg	0.5_cm	0.2	3	healthy	1	0	0	0	0	0	0	0															1608159769059.jpg	not_visible	1608159789017.jpg	2	1	1608159818361.jpg	no			exposed	fir bush grass other	1	0	0	1	1	1	yes	NP	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7945	b12593cc-6f64-49bb-a2b9-17dde2fe6573	2020-12-18T21:44:42		62							
2020-12-15T10:39:40.135-06:00	2020-12-15T10:48:50.702-06:00	CX	3	alive	19.2905556 -99.299445 3498.6 4.96	19.2905556	-99.299445	3498.6	4.96	G	3	yes	1608050644409.jpg	6_cm	2	8	healthy	1	0	0	0	0	0	0	0															1608050803995.jpg	closed	1608050865187.jpg	3	3	1608050903217.jpg	no			cover	fir pine grass	1	1	0	0	1	0	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7064	1bdcac51-3dba-4bd0-86b7-6ca871967700	2020-12-15T23:32:42		63							
2020-12-18T10:58:44.758-06:00	2020-12-18T12:12:07.577-06:00	CX	24	alive	19.3019313 -99.2923996 3149.81494140625 4.9	19.3019313	-99.2923996	3149.814941	4.9	B	84	yes	1608310797037.jpg	40_cm	17		drougth other ozone	0	1	0	1	0	0	0	1	Oct-40	0	1	0	0	0	0								1608310861266.jpg	closed	1608310895536.jpg	10	3	1608310948351.jpg	not_sure			exposed	grass other bush	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7978	402abc0d-e940-4a17-903c-c61b3fa77689	2020-12-18T22:15:37		64							
2020-12-18T10:44:41.339-06:00	2020-12-18T10:52:08.512-06:00	CX	24	alive	19.3022077 -99.2923045 3221.9 4.983	19.3022077	-99.2923045	3221.9	4.983	F	76	pending	1608310069089.jpg	40_cm	18		acid_rain	0	0	0	0	0	0	1	0								Oct-40	0	1	0	0	0		1608310171975.jpg	not_visible	1608310196276.jpg	20	4	1608310309406.jpg	no			exposed	bush grass other	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7982	bf00fde4-6870-40d9-b29f-601065c59726	2020-12-19T00:03:53		65	0	0	0	0	0	0	1
2020-12-18T10:33:29.533-06:00	2020-12-18T10:44:24.391-06:00	CX	24	alive	19.3019124 -99.2925233 3156.3 4.86	19.3019124	-99.2925233	3156.3	4.86	F	75	pending	1608309627191.jpg	30_cm	15		healthy	1	0	0	0	0	0	0	0															1608309718869.jpg	open	1608309759193.jpg	17	3	1608309834914.jpg	no			exposed	bush grass other	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7981	25549222-9379-44a1-a7f6-9e782091fa23	2020-12-19T00:03:22		66	0	0	0	0	0	1	0
2020-12-18T10:31:07.360-06:00	2020-12-18T10:33:25.460-06:00	CX	24	dead	19.3019666 -99.2925221 3156.8 5.0	19.3019666	-99.2925221	3156.8	5			pending	1608309153856.jpg		7	11																	70-100	0	0	0	0	1											cover	bush grass other	0	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po			7980	e48cea95-47c5-4756-981e-028651024336	2020-12-19T00:03:12		67							
2020-12-19T11:52:02.383-06:00	2020-12-19T11:55:43.707-06:00	CX	29	alive	19.3022518 -99.2984181 3363.385009765625 4.987	19.3022518	-99.2984181	3363.38501	4.987	D	92	yes	1608400435660.jpg	2_cm	1	10	ozone	0	1	0	0	0	0	0	0	50-70	0	0	0	1	0	0								1608400492028.jpg	closed	1608400508071.jpg	5	4	1608400530038.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8088	5c64be50-970b-4fa6-8b10-6779cf4b1b23	2020-12-19T23:15:04		68							
2020-12-19T11:28:03.707-06:00	2020-12-19T11:34:03.409-06:00	CX	28	alive	19.3019592 -99.2977107 3368.85888671875 4.931	19.3019592	-99.2977107	3368.858887	4.931	D	91	yes	1608399090442.jpg	2_cm	1	7	other	0	0	0	0	0	0	0	1								Oct-40	0	1	0	0	0	0	1608399180970.jpg	closed	1608399195073.jpg	4	3	1608399226632.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8087	b4acd431-ad55-4c71-adb6-90ac27ee997b	2020-12-19T23:14:58		69							
2020-12-19T11:21:04.576-06:00	2020-12-19T11:25:08.438-06:00	CX	28	alive	19.3019998 -99.2977343 3360.672607421875 4.824	19.3019998	-99.2977343	3360.672607	4.824	D	90	yes	1608398596420.jpg	0.5_cm	0.6	6	other	0	0	0	0	0	0	0	1								50	0	0	1	0	0	0	1608398639782.jpg	not_visible	1608398655832.jpg	5	3	1608398695672.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8086	7d22fc61-8c55-4e02-83fc-3bcb3e4948f2	2020-12-19T23:14:53		70							
2020-12-19T11:11:05.668-06:00	2020-12-19T11:17:56.464-06:00	CX	28	alive	19.3020319 -99.2976668 3355.194580078125 4.931	19.3020319	-99.2976668	3355.19458	4.931	D	89	pending	1608398054792.jpg	40_cm	20		ozone	0	1	0	0	0	0	0	0	Oct-40	0	1	0	0	0	0								1608398135553.jpg	closed	1608398183927.jpg	19	4	1608398246980.jpg	not_sure			exposed	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8085	086c2727-427e-47d0-ac20-6a35d72e64cf	2020-12-19T23:14:49		71							
2020-12-20T11:12:01.675-06:00	2020-12-20T11:17:39.489-06:00	PN	35	alive	19.2958593 -99.3191494 3112.01025390625 4.639	19.2958593	-99.3191494	3112.010254	4.639	D	130	yes	1608484408057.jpg	2_cm	2	6	ozone fungi	0	1	1	0	0	0	0	0	50	0	0	1	0	0	0								1608484591757.jpg	closed	1608484608644.jpg	3	3	1608484628363.jpg	no			cover	grass fir	1	0	0	0	1	0	yes	NP	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8377	300af13b-c0b0-4fd0-b342-8fcc4aa40fa6	2020-12-20T22:35:47		72							
2020-12-20T11:26:06.507-06:00	2020-12-20T11:29:24.737-06:00	PN	36	dead	19.2963336 -99.3188082 3108.414306640625 4.931	19.2963336	-99.3188082	3108.414307	4.931				1608485320133.jpg	30_cm	18																																		exposed	grass other	0	0	0	0	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9015	fab04253-7024-49cb-b157-0f0607076433	2020-12-21T22:54:42		73							
2020-12-20T11:14:50.185-06:00	2020-12-20T11:19:26.245-06:00	PN	36	dead	19.2962344 -99.3188388 3102.0 5.0	19.2962344	-99.3188388	3102	5				1608484701161.jpg	1_cm	0.7	4																																	cover	grass bush other	0	0	0	1	1	1	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		8409	5e52857f-6a28-495d-bbdc-79105ad6df97	2020-12-20T22:52:06		74							
2020-12-16T14:11:18.398-06:00	2021-01-25T19:40:32.788-06:00	CX	10	alive	19.2903804 -99.3064386 3479.071533203125 4.957	19.2903804	-99.3064386	3479.071533	4.957	B	60	yes	1608149565523.jpg	6_cm	8	14	drougth	0	0	0	1	0	0	0	0								70-100	0	0	0	0	1	0	1608149642185.jpg	not_visible	1608149729858.jpg	6	0	1608149771891.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7772	acbb43fc-1a88-404f-a183-e8d8be0e4f00	2020-12-17T22:45:47		75							
2020-12-21T10:35:24.315-06:00	2020-12-21T10:37:54.816-06:00	PN	42	alive	19.275365 -99.3072152 3384.2 4.816	19.275365	-99.3072152	3384.2	4.816	K	105	yes	1608568576811.jpg	0.5_cm	0.4	2	other	0	0	0	0	0	0	0	1								less_10	1	0	0	0	0	0	1608568618999.jpg	open	1608568637182.jpg	1	1	1608568655549.jpg	no			exposed	grass	0	0	0	0	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9236	60c67330-e204-411e-9199-ec7ae30fac42	2020-12-22T09:58:29		76							
2020-12-21T11:56:03.960-05:00	2021-01-13T17:20:20.602-06:00	PN	41	alive	19.2750078 -99.3080339 3405.0 4.9	19.2750078	-99.3080339	3405	4.9	L	104	yes	1608570096093.jpg	1_cm	1	3	other drougth	0	0	0	1	0	0	0	1								less_10	1	0	0	0	0	0	1608569921249.jpg	closed	1608569939323.jpg	3	2	1608569976667.jpg	no			cover	bush grass fir	1	0	0	1	1	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9595	7dbc50e5-0e66-4a82-b783-f20c1a9dea04	2021-01-13T23:20:20	validation_status_not_approved	77							
2020-12-21T10:23:53.034-06:00	2020-12-21T10:30:10.684-06:00	PN	42	alive	19.275495 -99.3072183 3423.6 4.9	19.275495	-99.3072183	3423.6	4.9	K	104	yes	1608568120345.jpg	0.5_cm	0.5	3	healthy	1	0	0	0	0	0	0	0															1608568157671.jpg	open	1608568175441.jpg	2	2	1608568199936.jpg	no			cover	other	0	0	0	0	0	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9235	869410ce-0acc-4f94-bbf3-4ba08130abd4	2020-12-22T09:58:14		78							
2020-12-15T10:22:56.746-06:00	2020-12-15T10:30:27.826-06:00	CX	3	alive	19.2904857 -99.299368 3442.33333411254 4.9	19.2904857	-99.299368	3442.333334	4.9	E	1	yes	1608049432581.jpg	6_cm	3	6	healthy	1	0	0	0	0	0	0	0															1608049600428.jpg	closed	1608049680475.jpg	4	4	1608049777752.jpg	no			cover	pine grass	0	1	0	0	1	0	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7072	f734b206-a22e-4c46-8382-f4b36c4e24e4	2020-12-15T23:33:39		79							
2020-12-15T10:24:56.882-06:00	2020-12-15T11:11:15.865-06:00	CX	2	alive	19.2906909 -99.2991556 3501.63525390625 4.132	19.2906909	-99.2991556	3501.635254	4.132	H	1	yes	1608052231077.jpg	6_cm	3	10	healthy	1	0	0	0	0	0	0	0															1608051429521.jpg	closed	1608051682488.jpg	4	4	1608051871634.jpg	no			cover	pine grass	0	1	0	0	1	0	yes	Np	vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		7070	fc237285-d487-4dbb-b400-385e5d18fb1b	2020-12-15T23:33:26		80							
2020-12-12T21:11:11.358-06:00	2020-12-15T10:55:28.079-06:00	CX	1	alive	19.2901855 -99.2993272 3501.6 4.9	19.2901855	-99.2993272	3501.6	4.9	B	1	yes	1608049730230.jpg	6_cm	3.2	15	healthy	1	0	0	0	0	0	0	0															1608049924660.jpg	closed	1608049943210.jpg	5	5	1608050062952.jpg	no			cover	grass other pine	0	1	0	0	1	1	yes	NP	vXUqLb5yRUz3beTZ5RH2Po			7068	0da90027-0e92-4247-b76d-c1269204282d	2020-12-15T23:33:15		81	0	0	0	1	0	0	0
2021-01-15T12:13:10.488-06:00	2021-01-15T12:15:01.435-06:00	CX	48	dead									1610734424901.jpg	30_cm	8	15																																	exposed	fir	1	0	0	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9720	f4f50d17-5a4e-4752-a43d-90f62020cfb5	2021-01-16T00:55:37		82	0	0	0	1	0	0	0
2020-12-17T12:39:54.094-06:00	2021-01-13T20:55:30.882-06:00	CX	19	alive	19.286466 -99.3047399 3449.16357421875 4.333	19.286466	-99.3047399	3449.163574	4.333	B	79	yes	1608230436074.jpg	10_cm	7.5	14	drougth acid_rain other	0	0	0	1	0	0	1	1								50-70	0	0	0	1	0	0	1608230511371.jpg	not_visible	1608230545845.jpg	11	2	1608230635954.jpg	no			cover	fir bush grass other	1	0	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9607	1ab0a9c5-7d92-42c6-a6a6-e087981e964c	2021-01-14T02:55:31		83	0	0	0	1	0	0	0
2020-12-21T13:32:03.003-05:00	2021-01-13T17:17:20.371-06:00	PN	45	dead									1608575647749.jpg	40_cm	8	0																																	cover	fir oak	1	0	1	0	0	0	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9366	e2720f96-5531-49f0-9b91-f7891c4173f4	2020-12-24T06:32:24		84	0	0	0	1	0	0	0
2020-12-21T11:08:50.149-06:00	2021-01-16T03:02:04.317-06:00	PN	40	alive	19.27435181 -99.30714087 3472.0 5.0	19.27435181	-99.30714087	3472	5	I	125	yes	1608570724315.jpg	0.5_cm	0.4	3	healthy	1	0	0	0	0	0	0	0															1608570775462.jpg	closed	1608570854831.jpg	2	2	1608570891412.jpg	no			exposed	fir pine bush grass other	1	1	0	1	1	1	no		vXUqLb5yRUz3beTZ5RH2Po	ve2Ra7B3R6qR3ReDevQ9eJ		9752	b6106715-1723-4561-983a-2348651bc3fa	2021-01-16T09:02:04		85	0	0	0	1	0	0	0
